seq_id,label,fault_type,severity,fault_stage,source,cluster,seed_idx
6120,5,overloading,0.05,early,physics_weibull,steady_state,-1
6121,5,overloading,0.0646,early,physics_weibull,steady_state,-1
6122,5,overloading,0.8523,advanced,physics_weibull,steady_state,-1
6123,5,overloading,0.4431,developing,physics_weibull,steady_state,-1
6124,5,overloading,0.05,early,physics_weibull,steady_state,-1
6125,5,overloading,0.7139,advanced,physics_weibull,steady_state,-1
6126,5,overloading,0.1634,early,physics_weibull,steady_state,-1
6127,5,overloading,0.187,early,physics_weibull,steady_state,-1
6128,5,overloading,0.05,early,physics_weibull,steady_state,-1
6129,5,overloading,0.3551,developing,physics_weibull,steady_state,-1
6130,5,overloading,0.1832,early,physics_weibull,steady_state,-1
6131,5,overloading,0.3803,developing,physics_weibull,steady_state,-1
6132,5,overloading,0.1973,early,physics_weibull,steady_state,-1
6133,5,overloading,0.05,early,physics_weibull,steady_state,-1
6134,5,overloading,0.05,early,physics_weibull,steady_state,-1
6135,5,overloading,0.05,early,physics_weibull,steady_state,-1
6136,5,overloading,0.0948,early,physics_weibull,steady_state,-1
6137,5,overloading,0.05,early,physics_weibull,steady_state,-1
6138,5,overloading,0.5565,developing,physics_weibull,steady_state,-1
6139,5,overloading,0.9512,advanced,physics_weibull,steady_state,-1
6140,5,overloading,0.0547,early,physics_weibull,steady_state,-1
6141,5,overloading,0.0824,early,physics_weibull,steady_state,-1
6142,5,overloading,0.8275,advanced,physics_weibull,steady_state,-1
6143,5,overloading,0.998,advanced,physics_weibull,steady_state,-1
6144,5,overloading,0.2038,early,physics_weibull,steady_state,-1
6145,5,overloading,0.125,early,physics_weibull,steady_state,-1
6146,5,overloading,0.2693,early,physics_weibull,steady_state,-1
6147,5,overloading,0.1894,early,physics_weibull,steady_state,-1
6148,5,overloading,0.05,early,physics_weibull,steady_state,-1
6149,5,overloading,0.0544,early,physics_weibull,steady_state,-1
6150,5,overloading,0.6391,developing,physics_weibull,steady_state,-1
6151,5,overloading,0.9775,advanced,physics_weibull,steady_state,-1
6152,5,overloading,0.9443,advanced,physics_weibull,steady_state,-1
6153,5,overloading,0.3503,developing,physics_weibull,steady_state,-1
6154,5,overloading,0.6465,developing,physics_weibull,steady_state,-1
6155,5,overloading,0.05,early,physics_weibull,steady_state,-1
6156,5,overloading,0.05,early,physics_weibull,steady_state,-1
6157,5,overloading,0.5365,developing,physics_weibull,steady_state,-1
6158,5,overloading,0.3134,developing,physics_weibull,steady_state,-1
6159,5,overloading,0.6254,developing,physics_weibull,steady_state,-1
6160,5,overloading,0.05,early,physics_weibull,steady_state,-1
6161,5,overloading,0.1616,early,physics_weibull,steady_state,-1
6162,5,overloading,0.2292,early,physics_weibull,steady_state,-1
6163,5,overloading,0.5886,developing,physics_weibull,steady_state,-1
6164,5,overloading,0.1429,early,physics_weibull,steady_state,-1
6165,5,overloading,0.05,early,physics_weibull,steady_state,-1
6166,5,overloading,0.2669,early,physics_weibull,steady_state,-1
6167,5,overloading,0.05,early,physics_weibull,steady_state,-1
6168,5,overloading,0.4354,developing,physics_weibull,steady_state,-1
6169,5,overloading,0.05,early,physics_weibull,steady_state,-1
6170,5,overloading,0.0636,early,physics_weibull,steady_state,-1
6171,5,overloading,0.9709,advanced,physics_weibull,steady_state,-1
6172,5,overloading,0.0802,early,physics_weibull,steady_state,-1
6173,5,overloading,0.3067,developing,physics_weibull,steady_state,-1
6174,5,overloading,0.3496,developing,physics_weibull,steady_state,-1
6175,5,overloading,0.05,early,physics_weibull,steady_state,-1
6176,5,overloading,0.1686,early,physics_weibull,steady_state,-1
6177,5,overloading,0.6505,advanced,physics_weibull,steady_state,-1
6178,5,overloading,0.1364,early,physics_weibull,steady_state,-1
6179,5,overloading,0.4137,developing,physics_weibull,steady_state,-1
6180,5,overloading,0.05,early,physics_weibull,steady_state,-1
6181,5,overloading,0.9707,advanced,physics_weibull,steady_state,-1
6182,5,overloading,0.2129,early,physics_weibull,steady_state,-1
6183,5,overloading,0.8147,advanced,physics_weibull,steady_state,-1
6184,5,overloading,0.3843,developing,physics_weibull,steady_state,-1
6185,5,overloading,0.05,early,physics_weibull,steady_state,-1
6186,5,overloading,0.6699,advanced,physics_weibull,steady_state,-1
6187,5,overloading,0.5474,developing,physics_weibull,steady_state,-1
6188,5,overloading,0.05,early,physics_weibull,steady_state,-1
6189,5,overloading,0.0839,early,physics_weibull,steady_state,-1
6190,5,overloading,0.6294,developing,physics_weibull,steady_state,-1
6191,5,overloading,0.05,early,physics_weibull,steady_state,-1
6192,5,overloading,0.1465,early,physics_weibull,steady_state,-1
6193,5,overloading,0.3377,developing,physics_weibull,steady_state,-1
6194,5,overloading,0.8153,advanced,physics_weibull,steady_state,-1
6195,5,overloading,0.7747,advanced,physics_weibull,steady_state,-1
6196,5,overloading,0.2664,early,physics_weibull,steady_state,-1
6197,5,overloading,0.2481,early,physics_weibull,steady_state,-1
6198,5,overloading,0.05,early,physics_weibull,steady_state,-1
6199,5,overloading,0.0808,early,physics_weibull,steady_state,-1
6200,5,overloading,0.6282,developing,physics_weibull,steady_state,-1
6201,5,overloading,0.5271,developing,physics_weibull,steady_state,-1
6202,5,overloading,0.3645,developing,physics_weibull,steady_state,-1
6203,5,overloading,0.05,early,physics_weibull,steady_state,-1
6204,5,overloading,0.0566,early,physics_weibull,steady_state,-1
6205,5,overloading,0.05,early,physics_weibull,steady_state,-1
6206,5,overloading,0.6672,advanced,physics_weibull,steady_state,-1
6207,5,overloading,0.1705,early,physics_weibull,steady_state,-1
6208,5,overloading,0.54,developing,physics_weibull,steady_state,-1
6209,5,overloading,0.8719,advanced,physics_weibull,steady_state,-1
6210,5,overloading,0.1029,early,physics_weibull,steady_state,-1
6211,5,overloading,0.1518,early,physics_weibull,steady_state,-1
6212,5,overloading,0.9097,advanced,physics_weibull,steady_state,-1
6213,5,overloading,0.2365,early,physics_weibull,steady_state,-1
6214,5,overloading,0.9024,advanced,physics_weibull,steady_state,-1
6215,5,overloading,0.5384,developing,physics_weibull,steady_state,-1
6216,5,overloading,0.1213,early,physics_weibull,steady_state,-1
6217,5,overloading,0.7846,advanced,physics_weibull,steady_state,-1
6218,5,overloading,0.3135,developing,physics_weibull,steady_state,-1
6219,5,overloading,0.05,early,physics_weibull,steady_state,-1
6220,5,overloading,0.05,early,physics_weibull,steady_state,-1
6221,5,overloading,0.05,early,physics_weibull,steady_state,-1
6222,5,overloading,0.05,early,physics_weibull,steady_state,-1
6223,5,overloading,0.5717,developing,physics_weibull,steady_state,-1
6224,5,overloading,0.05,early,physics_weibull,steady_state,-1
6225,5,overloading,0.4854,developing,physics_weibull,steady_state,-1
6226,5,overloading,0.3562,developing,physics_weibull,steady_state,-1
6227,5,overloading,0.149,early,physics_weibull,steady_state,-1
6228,5,overloading,0.401,developing,physics_weibull,steady_state,-1
6229,5,overloading,0.5772,developing,physics_weibull,steady_state,-1
6230,5,overloading,0.1139,early,physics_weibull,steady_state,-1
6231,5,overloading,0.2959,early,physics_weibull,steady_state,-1
6232,5,overloading,0.5185,developing,physics_weibull,steady_state,-1
6233,5,overloading,0.05,early,physics_weibull,steady_state,-1
6234,5,overloading,0.2526,early,physics_weibull,steady_state,-1
6235,5,overloading,0.5357,developing,physics_weibull,steady_state,-1
6236,5,overloading,0.3334,developing,physics_weibull,steady_state,-1
6237,5,overloading,0.3678,developing,physics_weibull,steady_state,-1
6238,5,overloading,0.2566,early,physics_weibull,steady_state,-1
6239,5,overloading,0.4792,developing,physics_weibull,steady_state,-1
6240,5,overloading,0.1094,early,physics_weibull,steady_state,-1
6241,5,overloading,0.05,early,physics_weibull,steady_state,-1
6242,5,overloading,0.6177,developing,physics_weibull,steady_state,-1
6243,5,overloading,0.8722,advanced,physics_weibull,steady_state,-1
6244,5,overloading,0.2798,early,physics_weibull,steady_state,-1
6245,5,overloading,0.3606,developing,physics_weibull,steady_state,-1
6246,5,overloading,0.1396,early,physics_weibull,steady_state,-1
6247,5,overloading,0.05,early,physics_weibull,steady_state,-1
6248,5,overloading,0.8583,advanced,physics_weibull,steady_state,-1
6249,5,overloading,0.0916,early,physics_weibull,steady_state,-1
6250,5,overloading,0.5554,developing,physics_weibull,steady_state,-1
6251,5,overloading,0.05,early,physics_weibull,steady_state,-1
6252,5,overloading,0.9247,advanced,physics_weibull,steady_state,-1
6253,5,overloading,0.088,early,physics_weibull,steady_state,-1
6254,5,overloading,0.05,early,physics_weibull,steady_state,-1
6255,5,overloading,0.5298,developing,physics_weibull,steady_state,-1
6256,5,overloading,0.9797,advanced,physics_weibull,steady_state,-1
6257,5,overloading,0.1157,early,physics_weibull,steady_state,-1
6258,5,overloading,0.6371,developing,physics_weibull,steady_state,-1
6259,5,overloading,0.4041,developing,physics_weibull,steady_state,-1
6260,5,overloading,0.05,early,physics_weibull,steady_state,-1
6261,5,overloading,0.6016,developing,physics_weibull,steady_state,-1
6262,5,overloading,0.1865,early,physics_weibull,steady_state,-1
6263,5,overloading,0.1942,early,physics_weibull,steady_state,-1
6264,5,overloading,0.3167,developing,physics_weibull,steady_state,-1
6265,5,overloading,0.8876,advanced,physics_weibull,steady_state,-1
6266,5,overloading,0.13,early,physics_weibull,steady_state,-1
6267,5,overloading,0.135,early,physics_weibull,steady_state,-1
6268,5,overloading,0.1736,early,physics_weibull,steady_state,-1
6269,5,overloading,0.5346,developing,physics_weibull,steady_state,-1
6270,5,overloading,0.5302,developing,physics_weibull,steady_state,-1
6271,5,overloading,0.9421,advanced,physics_weibull,steady_state,-1
6272,5,overloading,0.2089,early,physics_weibull,steady_state,-1
6273,5,overloading,0.5198,developing,physics_weibull,steady_state,-1
6274,5,overloading,0.05,early,physics_weibull,steady_state,-1
6275,5,overloading,0.5225,developing,physics_weibull,steady_state,-1
6276,5,overloading,0.5953,developing,physics_weibull,steady_state,-1
6277,5,overloading,0.2423,early,physics_weibull,steady_state,-1
6278,5,overloading,0.3358,developing,physics_weibull,steady_state,-1
6279,5,overloading,0.5151,developing,physics_weibull,steady_state,-1
6280,5,overloading,0.7192,advanced,physics_weibull,steady_state,-1
6281,5,overloading,0.5889,developing,physics_weibull,steady_state,-1
6282,5,overloading,0.05,early,physics_weibull,steady_state,-1
6283,5,overloading,0.5156,developing,physics_weibull,steady_state,-1
6284,5,overloading,0.3742,developing,physics_weibull,steady_state,-1
6285,5,overloading,0.7613,advanced,physics_weibull,steady_state,-1
6286,5,overloading,0.5005,developing,physics_weibull,steady_state,-1
6287,5,overloading,0.7027,advanced,physics_weibull,steady_state,-1
6288,5,overloading,0.3373,developing,physics_weibull,steady_state,-1
6289,5,overloading,0.4749,developing,physics_weibull,steady_state,-1
6290,5,overloading,0.6766,advanced,physics_weibull,steady_state,-1
6291,5,overloading,0.2386,early,physics_weibull,steady_state,-1
6292,5,overloading,0.05,early,physics_weibull,steady_state,-1
6293,5,overloading,0.8825,advanced,physics_weibull,steady_state,-1
6294,5,overloading,0.3626,developing,physics_weibull,steady_state,-1
6295,5,overloading,0.2477,early,physics_weibull,steady_state,-1
6296,5,overloading,0.3587,developing,physics_weibull,steady_state,-1
6297,5,overloading,0.5428,developing,physics_weibull,steady_state,-1
6298,5,overloading,0.5731,developing,physics_weibull,steady_state,-1
6299,5,overloading,0.05,early,physics_weibull,steady_state,-1
6300,5,overloading,0.9414,advanced,physics_weibull,steady_state,-1
6301,5,overloading,0.3139,developing,physics_weibull,steady_state,-1
6302,5,overloading,0.05,early,physics_weibull,steady_state,-1
6303,5,overloading,0.05,early,physics_weibull,steady_state,-1
6304,5,overloading,0.3858,developing,physics_weibull,steady_state,-1
6305,5,overloading,0.5155,developing,physics_weibull,steady_state,-1
6306,5,overloading,0.1439,early,physics_weibull,steady_state,-1
6307,5,overloading,0.529,developing,physics_weibull,steady_state,-1
6308,5,overloading,0.2254,early,physics_weibull,steady_state,-1
6309,5,overloading,0.5495,developing,physics_weibull,steady_state,-1
6310,5,overloading,0.1013,early,physics_weibull,steady_state,-1
6311,5,overloading,0.3609,developing,physics_weibull,steady_state,-1
6312,5,overloading,0.9196,advanced,physics_weibull,steady_state,-1
6313,5,overloading,0.5698,developing,physics_weibull,steady_state,-1
6314,5,overloading,0.707,advanced,physics_weibull,steady_state,-1
6315,5,overloading,0.1633,early,physics_weibull,steady_state,-1
6316,5,overloading,0.4816,developing,physics_weibull,steady_state,-1
6317,5,overloading,0.1542,early,physics_weibull,steady_state,-1
6318,5,overloading,0.05,early,physics_weibull,steady_state,-1
6319,5,overloading,0.1474,early,physics_weibull,steady_state,-1
6320,5,overloading,0.8122,advanced,physics_weibull,steady_state,-1
6321,5,overloading,0.7227,advanced,physics_weibull,steady_state,-1
6322,5,overloading,0.0751,early,physics_weibull,steady_state,-1
6323,5,overloading,0.1254,early,physics_weibull,steady_state,-1
6324,5,overloading,0.9071,advanced,physics_weibull,steady_state,-1
6325,5,overloading,0.1069,early,physics_weibull,steady_state,-1
6326,5,overloading,0.6974,advanced,physics_weibull,steady_state,-1
6327,5,overloading,0.0741,early,physics_weibull,steady_state,-1
6328,5,overloading,0.2172,early,physics_weibull,steady_state,-1
6329,5,overloading,0.05,early,physics_weibull,steady_state,-1
6330,5,overloading,0.9098,advanced,physics_weibull,steady_state,-1
6331,5,overloading,0.1311,early,physics_weibull,steady_state,-1
6332,5,overloading,0.495,developing,physics_weibull,steady_state,-1
6333,5,overloading,0.5517,developing,physics_weibull,steady_state,-1
6334,5,overloading,0.05,early,physics_weibull,steady_state,-1
6335,5,overloading,0.05,early,physics_weibull,steady_state,-1
6336,5,overloading,0.4047,developing,physics_weibull,steady_state,-1
6337,5,overloading,0.9927,advanced,physics_weibull,steady_state,-1
6338,5,overloading,0.4712,developing,physics_weibull,steady_state,-1
6339,5,overloading,0.852,advanced,physics_weibull,steady_state,-1
6340,5,overloading,0.1073,early,physics_weibull,steady_state,-1
6341,5,overloading,0.6462,developing,physics_weibull,steady_state,-1
6342,5,overloading,0.0844,early,physics_weibull,steady_state,-1
6343,5,overloading,0.4701,developing,physics_weibull,steady_state,-1
6344,5,overloading,0.3733,developing,physics_weibull,steady_state,-1
6345,5,overloading,0.7717,advanced,physics_weibull,steady_state,-1
6346,5,overloading,0.6071,developing,physics_weibull,steady_state,-1
6347,5,overloading,0.05,early,physics_weibull,steady_state,-1
6348,5,overloading,0.272,early,physics_weibull,steady_state,-1
6349,5,overloading,0.1203,early,physics_weibull,steady_state,-1
6350,5,overloading,0.6376,developing,physics_weibull,steady_state,-1
6351,5,overloading,0.0574,early,physics_weibull,steady_state,-1
6352,5,overloading,0.4505,developing,physics_weibull,steady_state,-1
6353,5,overloading,0.9224,advanced,physics_weibull,steady_state,-1
6354,5,overloading,0.05,early,physics_weibull,steady_state,-1
6355,5,overloading,0.5515,developing,physics_weibull,steady_state,-1
6356,5,overloading,0.7368,advanced,physics_weibull,steady_state,-1
6357,5,overloading,0.05,early,physics_weibull,steady_state,-1
6358,5,overloading,0.207,early,physics_weibull,steady_state,-1
6359,5,overloading,0.5025,developing,physics_weibull,steady_state,-1
6360,5,overloading,0.1266,early,physics_weibull,steady_state,-1
6361,5,overloading,0.2055,early,physics_weibull,steady_state,-1
6362,5,overloading,0.05,early,physics_weibull,steady_state,-1
6363,5,overloading,0.4739,developing,physics_weibull,steady_state,-1
6364,5,overloading,0.2385,early,physics_weibull,steady_state,-1
6365,5,overloading,0.1832,early,physics_weibull,steady_state,-1
6366,5,overloading,0.05,early,physics_weibull,steady_state,-1
6367,5,overloading,0.0708,early,physics_weibull,steady_state,-1
6368,5,overloading,0.1357,early,physics_weibull,steady_state,-1
6369,5,overloading,0.1152,early,physics_weibull,steady_state,-1
6370,5,overloading,0.0609,early,physics_weibull,steady_state,-1
6371,5,overloading,0.5362,developing,physics_weibull,steady_state,-1
6372,5,overloading,0.4498,developing,physics_weibull,steady_state,-1
6373,5,overloading,0.0707,early,physics_weibull,steady_state,-1
6374,5,overloading,0.1661,early,physics_weibull,steady_state,-1
6375,5,overloading,0.4789,developing,physics_weibull,steady_state,-1
6376,5,overloading,0.4028,developing,physics_weibull,steady_state,-1
6377,5,overloading,0.1785,early,physics_weibull,steady_state,-1
6378,5,overloading,0.6452,developing,physics_weibull,steady_state,-1
6379,5,overloading,0.05,early,physics_weibull,steady_state,-1
6380,5,overloading,0.988,advanced,physics_weibull,steady_state,-1
6381,5,overloading,0.1934,early,physics_weibull,steady_state,-1
6382,5,overloading,0.05,early,physics_weibull,steady_state,-1
6383,5,overloading,0.6202,developing,physics_weibull,steady_state,-1
6384,5,overloading,0.0626,early,physics_weibull,steady_state,-1
6385,5,overloading,0.4716,developing,physics_weibull,steady_state,-1
6386,5,overloading,0.5821,developing,physics_weibull,steady_state,-1
6387,5,overloading,0.1789,early,physics_weibull,steady_state,-1
6388,5,overloading,0.0809,early,physics_weibull,steady_state,-1
6389,5,overloading,0.6313,developing,physics_weibull,steady_state,-1
6390,5,overloading,0.2053,early,physics_weibull,steady_state,-1
6391,5,overloading,0.873,advanced,physics_weibull,steady_state,-1
6392,5,overloading,0.5716,developing,physics_weibull,steady_state,-1
6393,5,overloading,0.05,early,physics_weibull,steady_state,-1
6394,5,overloading,0.05,early,physics_weibull,steady_state,-1
6395,5,overloading,0.1202,early,physics_weibull,steady_state,-1
6396,5,overloading,0.9283,advanced,physics_weibull,steady_state,-1
6397,5,overloading,0.3979,developing,physics_weibull,steady_state,-1
6398,5,overloading,0.1492,early,physics_weibull,steady_state,-1
6399,5,overloading,0.05,early,physics_weibull,steady_state,-1
6400,5,overloading,0.05,early,physics_weibull,steady_state,-1
6401,5,overloading,0.0757,early,physics_weibull,steady_state,-1
6402,5,overloading,0.6305,developing,physics_weibull,steady_state,-1
6403,5,overloading,0.05,early,physics_weibull,steady_state,-1
6404,5,overloading,0.05,early,physics_weibull,steady_state,-1
6405,5,overloading,0.425,developing,physics_weibull,steady_state,-1
6406,5,overloading,0.5148,developing,physics_weibull,steady_state,-1
6407,5,overloading,0.6102,developing,physics_weibull,steady_state,-1
6408,5,overloading,0.1911,early,physics_weibull,steady_state,-1
6409,5,overloading,0.0717,early,physics_weibull,steady_state,-1
6410,5,overloading,0.3969,developing,physics_weibull,steady_state,-1
6411,5,overloading,0.3518,developing,physics_weibull,steady_state,-1
6412,5,overloading,0.3102,developing,physics_weibull,steady_state,-1
6413,5,overloading,0.05,early,physics_weibull,steady_state,-1
6414,5,overloading,0.05,early,physics_weibull,steady_state,-1
6415,5,overloading,0.4163,developing,physics_weibull,steady_state,-1
6416,5,overloading,0.6775,advanced,physics_weibull,steady_state,-1
6417,5,overloading,0.1689,early,physics_weibull,steady_state,-1
6418,5,overloading,0.05,early,physics_weibull,steady_state,-1
6419,5,overloading,0.3194,developing,physics_weibull,steady_state,-1
6420,5,overloading,0.9937,advanced,physics_weibull,steady_state,-1
6421,5,overloading,0.4599,developing,physics_weibull,steady_state,-1
6422,5,overloading,0.2552,early,physics_weibull,steady_state,-1
6423,5,overloading,0.165,early,physics_weibull,steady_state,-1
6424,5,overloading,0.05,early,physics_weibull,steady_state,-1
6425,5,overloading,0.6489,developing,physics_weibull,steady_state,-1
6426,5,overloading,0.7157,advanced,physics_weibull,steady_state,-1
6427,5,overloading,0.0712,early,physics_weibull,steady_state,-1
6428,5,overloading,0.05,early,physics_weibull,steady_state,-1
6429,5,overloading,0.3978,developing,physics_weibull,steady_state,-1
6430,5,overloading,0.8534,advanced,physics_weibull,steady_state,-1
6431,5,overloading,0.05,early,physics_weibull,steady_state,-1
6432,5,overloading,0.05,early,physics_weibull,steady_state,-1
6433,5,overloading,0.1273,early,physics_weibull,steady_state,-1
6434,5,overloading,0.4023,developing,physics_weibull,steady_state,-1
6435,5,overloading,0.1447,early,physics_weibull,steady_state,-1
6436,5,overloading,0.2306,early,physics_weibull,steady_state,-1
6437,5,overloading,0.2123,early,physics_weibull,steady_state,-1
6438,5,overloading,0.05,early,physics_weibull,steady_state,-1
6439,5,overloading,0.9249,advanced,physics_weibull,steady_state,-1
6440,5,overloading,0.5976,developing,physics_weibull,steady_state,-1
6441,5,overloading,0.35,developing,physics_weibull,steady_state,-1
6442,5,overloading,0.1919,early,physics_weibull,steady_state,-1
6443,5,overloading,0.2048,early,physics_weibull,steady_state,-1
6444,5,overloading,0.5925,developing,physics_weibull,steady_state,-1
6445,5,overloading,0.2038,early,physics_weibull,steady_state,-1
6446,5,overloading,0.05,early,physics_weibull,steady_state,-1
6447,5,overloading,0.5338,developing,physics_weibull,steady_state,-1
6448,5,overloading,0.05,early,physics_weibull,steady_state,-1
6449,5,overloading,0.347,developing,physics_weibull,steady_state,-1
6450,5,overloading,0.139,early,physics_weibull,steady_state,-1
6451,5,overloading,0.05,early,physics_weibull,steady_state,-1
6452,5,overloading,0.2087,early,physics_weibull,steady_state,-1
6453,5,overloading,0.059,early,physics_weibull,steady_state,-1
6454,5,overloading,0.1918,early,physics_weibull,steady_state,-1
6455,5,overloading,0.05,early,physics_weibull,steady_state,-1
6456,5,overloading,0.1187,early,physics_weibull,steady_state,-1
6457,5,overloading,0.1004,early,physics_weibull,steady_state,-1
6458,5,overloading,0.7512,advanced,physics_weibull,steady_state,-1
6459,5,overloading,0.6503,advanced,physics_weibull,steady_state,-1
6460,5,overloading,0.05,early,physics_weibull,steady_state,-1
6461,5,overloading,0.1562,early,physics_weibull,steady_state,-1
6462,5,overloading,0.6809,advanced,physics_weibull,steady_state,-1
6463,5,overloading,0.7058,advanced,physics_weibull,steady_state,-1
6464,5,overloading,0.0504,early,physics_weibull,steady_state,-1
6465,5,overloading,0.2029,early,physics_weibull,steady_state,-1
6466,5,overloading,0.4367,developing,physics_weibull,steady_state,-1
6467,5,overloading,0.2129,early,physics_weibull,steady_state,-1
6468,5,overloading,0.9729,advanced,physics_weibull,steady_state,-1
6469,5,overloading,0.0871,early,physics_weibull,steady_state,-1
6470,5,overloading,0.1101,early,physics_weibull,steady_state,-1
6471,5,overloading,0.7087,advanced,physics_weibull,steady_state,-1
6472,5,overloading,0.2408,early,physics_weibull,steady_state,-1
6473,5,overloading,0.0575,early,physics_weibull,steady_state,-1
6474,5,overloading,0.2864,early,physics_weibull,steady_state,-1
6475,5,overloading,0.2418,early,physics_weibull,steady_state,-1
6476,5,overloading,0.1133,early,physics_weibull,steady_state,-1
6477,5,overloading,0.0751,early,physics_weibull,steady_state,-1
6478,5,overloading,0.05,early,physics_weibull,steady_state,-1
6479,5,overloading,0.6985,advanced,physics_weibull,steady_state,-1
6480,5,overloading,0.05,early,physics_weibull,steady_state,-1
6481,5,overloading,0.5118,developing,physics_weibull,steady_state,-1
6482,5,overloading,0.05,early,physics_weibull,steady_state,-1
6483,5,overloading,0.1485,early,physics_weibull,steady_state,-1
6484,5,overloading,0.063,early,physics_weibull,steady_state,-1
6485,5,overloading,0.2086,early,physics_weibull,steady_state,-1
6486,5,overloading,0.05,early,physics_weibull,steady_state,-1
6487,5,overloading,0.1566,early,physics_weibull,steady_state,-1
6488,5,overloading,0.1893,early,physics_weibull,steady_state,-1
6489,5,overloading,0.0922,early,physics_weibull,steady_state,-1
6490,5,overloading,0.1083,early,physics_weibull,steady_state,-1
6491,5,overloading,0.1787,early,physics_weibull,steady_state,-1
6492,5,overloading,0.1008,early,physics_weibull,steady_state,-1
6493,5,overloading,0.4695,developing,physics_weibull,steady_state,-1
6494,5,overloading,0.4721,developing,physics_weibull,steady_state,-1
6495,5,overloading,0.1311,early,physics_weibull,steady_state,-1
6496,5,overloading,0.05,early,physics_weibull,steady_state,-1
6497,5,overloading,0.3666,developing,physics_weibull,steady_state,-1
6498,5,overloading,0.05,early,physics_weibull,steady_state,-1
6499,5,overloading,0.9047,advanced,physics_weibull,steady_state,-1
6500,5,overloading,0.05,early,physics_weibull,steady_state,-1
6501,5,overloading,0.05,early,physics_weibull,steady_state,-1
6502,5,overloading,0.1539,early,physics_weibull,steady_state,-1
6503,5,overloading,0.316,developing,physics_weibull,steady_state,-1
6504,5,overloading,0.0914,early,physics_weibull,steady_state,-1
6505,5,overloading,0.05,early,physics_weibull,steady_state,-1
6506,5,overloading,0.5246,developing,physics_weibull,steady_state,-1
6507,5,overloading,0.4107,developing,physics_weibull,steady_state,-1
6508,5,overloading,0.4843,developing,physics_weibull,steady_state,-1
6509,5,overloading,0.2902,early,physics_weibull,steady_state,-1
6510,5,overloading,0.2709,early,physics_weibull,steady_state,-1
6511,5,overloading,0.6443,developing,physics_weibull,steady_state,-1
6512,5,overloading,0.3432,developing,physics_weibull,steady_state,-1
6513,5,overloading,0.2706,early,physics_weibull,steady_state,-1
6514,5,overloading,0.05,early,physics_weibull,steady_state,-1
6515,5,overloading,0.4416,developing,physics_weibull,steady_state,-1
6516,5,overloading,0.05,early,physics_weibull,steady_state,-1
6517,5,overloading,0.0725,early,physics_weibull,steady_state,-1
6518,5,overloading,0.5918,developing,physics_weibull,steady_state,-1
6519,5,overloading,0.6928,advanced,physics_weibull,steady_state,-1
6520,5,overloading,0.16,early,physics_weibull,steady_state,-1
6521,5,overloading,0.1329,early,physics_weibull,steady_state,-1
6522,5,overloading,0.1624,early,physics_weibull,steady_state,-1
6523,5,overloading,0.3306,developing,physics_weibull,steady_state,-1
6524,5,overloading,0.1423,early,physics_weibull,steady_state,-1
6525,5,overloading,0.7282,advanced,physics_weibull,steady_state,-1
6526,5,overloading,0.05,early,physics_weibull,steady_state,-1
6527,5,overloading,0.05,early,physics_weibull,steady_state,-1
6528,5,overloading,0.4144,developing,physics_weibull,steady_state,-1
6529,5,overloading,0.0596,early,physics_weibull,steady_state,-1
6530,5,overloading,0.3695,developing,physics_weibull,steady_state,-1
6531,5,overloading,0.9391,advanced,physics_weibull,steady_state,-1
6532,5,overloading,0.3633,developing,physics_weibull,steady_state,-1
6533,5,overloading,0.0988,early,physics_weibull,steady_state,-1
6534,5,overloading,0.3827,developing,physics_weibull,steady_state,-1
6535,5,overloading,0.0942,early,physics_weibull,steady_state,-1
6536,5,overloading,0.241,early,physics_weibull,steady_state,-1
6537,5,overloading,0.05,early,physics_weibull,steady_state,-1
6538,5,overloading,0.881,advanced,physics_weibull,steady_state,-1
6539,5,overloading,0.2603,early,physics_weibull,steady_state,-1
6540,5,overloading,0.8104,advanced,physics_weibull,steady_state,-1
6541,5,overloading,0.4663,developing,physics_weibull,steady_state,-1
6542,5,overloading,0.0906,early,physics_weibull,steady_state,-1
6543,5,overloading,0.0889,early,physics_weibull,steady_state,-1
6544,5,overloading,0.3086,developing,physics_weibull,steady_state,-1
6545,5,overloading,0.4349,developing,physics_weibull,steady_state,-1
6546,5,overloading,0.3699,developing,physics_weibull,steady_state,-1
6547,5,overloading,0.9404,advanced,physics_weibull,steady_state,-1
6548,5,overloading,0.5242,developing,physics_weibull,steady_state,-1
6549,5,overloading,0.6623,advanced,physics_weibull,steady_state,-1
6550,5,overloading,0.4002,developing,physics_weibull,steady_state,-1
6551,5,overloading,0.05,early,physics_weibull,steady_state,-1
6552,5,overloading,0.05,early,physics_weibull,steady_state,-1
6553,5,overloading,0.2794,early,physics_weibull,steady_state,-1
6554,5,overloading,0.05,early,physics_weibull,steady_state,-1
6555,5,overloading,0.6284,developing,physics_weibull,steady_state,-1
6556,5,overloading,0.1585,early,physics_weibull,steady_state,-1
6557,5,overloading,0.05,early,physics_weibull,steady_state,-1
6558,5,overloading,0.05,early,physics_weibull,steady_state,-1
6559,5,overloading,0.05,early,physics_weibull,steady_state,-1
6560,5,overloading,0.05,early,physics_weibull,steady_state,-1
6561,5,overloading,0.3994,developing,physics_weibull,steady_state,-1
6562,5,overloading,0.6843,advanced,physics_weibull,steady_state,-1
6563,5,overloading,0.151,early,physics_weibull,steady_state,-1
6564,5,overloading,0.3092,developing,physics_weibull,steady_state,-1
