seq_id,label,label_name,group,steps,severity,cluster_id,source,m6b_step,generated,seed_idx,fail_type,fail_channel,fault_name,primary_label,secondary_label,primary_onset_step,secondary_onset_step,lag_steps,cluster_name,arch_version,base_label,base_fault,masked_channel,mask_type,mask_onset_step,variant,fault_channels,fault_ch_names,subtype,onset_step,multi_sensor_anomaly_count
32103,23,,E,200,0.6525237552901573,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,45.0,2.0
32104,23,,E,200,0.5988072820779742,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,28.0,2.0
32105,23,,E,200,0.6881938789368035,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,33.0,2.0
32106,23,,E,200,0.42476533043633546,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,38.0,2.0
32107,23,,E,200,0.6414601211782367,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,36.0,2.0
32108,23,,E,200,0.4808438689660751,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,34.0,2.0
32109,23,,E,200,0.833870217588609,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,39.0,2.0
32110,23,,E,200,0.6211807332635673,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,38.0,2.0
32111,23,,E,200,0.8810100132373004,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,45.0,2.0
32112,23,,E,200,0.7525194722313413,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,22.0,2.0
32113,23,,E,200,0.6442193504178853,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,34.0,2.0
32114,23,,E,200,0.4960578209737397,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,42.0,2.0
32115,23,,E,200,0.8493860009961447,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,37.0,2.0
32116,23,,E,200,0.572719484802587,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,36.0,2.0
32117,23,,E,200,0.7620821417341657,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,27.0,2.0
32118,23,,E,200,0.8377915138429808,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,21.0,2.0
32119,23,,E,200,0.7734637983955829,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,38.0,2.0
32120,23,,E,200,0.6064851862085979,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,20.0,2.0
32121,23,,E,200,0.7395545724811506,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,43.0,2.0
32122,23,,E,200,0.40190249459786215,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,34.0,2.0
32123,23,,E,200,0.8015499003886674,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,25.0,2.0
32124,23,,E,200,0.7293586925681146,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,20.0,2.0
32125,23,,E,200,0.5346179051207887,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,21.0,2.0
32126,23,,E,200,0.4054654310099198,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,47.0,2.0
32127,23,,E,200,0.77562121080611,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,35.0,2.0
32128,23,,E,200,0.5956105455394645,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,25.0,2.0
32129,23,,E,200,0.8452361531359618,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,34.0,2.0
32130,23,,E,200,0.7105456354165463,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,30.0,2.0
32131,23,,E,200,0.6812652687431957,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,48.0,2.0
32132,23,,E,200,0.5485400209115395,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,44.0,2.0
32133,23,,E,200,0.561614959977206,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,26.0,2.0
32134,23,,E,200,0.6078901037426548,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,26.0,2.0
32135,23,,E,200,0.4983843664730722,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,37.0,2.0
32136,23,,E,200,0.6176670593894313,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,41.0,2.0
32137,23,,E,200,0.4429132460224283,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,35.0,2.0
32138,23,,E,200,0.8036891262029727,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,48.0,2.0
32139,23,,E,200,0.4256546259071431,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,40.0,2.0
32140,23,,E,200,0.7708438129164747,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,48.0,2.0
32141,23,,E,200,0.7968124404904624,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,24.0,2.0
32142,23,,E,200,0.8622544539030117,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,38.0,2.0
32143,23,,E,200,0.5520905640686227,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,35.0,2.0
32144,23,,E,200,0.6109054108872405,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,38.0,2.0
32145,23,,E,200,0.6941630417313038,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,42.0,2.0
32146,23,,E,200,0.41208718554381724,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,43.0,2.0
32147,23,,E,200,0.5526716072093988,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,42.0,2.0
32148,23,,E,200,0.49426911238565835,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,41.0,2.0
32149,23,,E,200,0.673382845078027,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,21.0,2.0
32150,23,,E,200,0.6375922997292556,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,46.0,2.0
32151,23,,E,200,0.45300332271523863,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,24.0,2.0
32152,23,,E,200,0.649731320038381,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,23.0,2.0
32153,23,,E,200,0.6284642892220786,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,34.0,2.0
32154,23,,E,200,0.48607104959446185,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,41.0,2.0
32155,23,,E,200,0.5540094766327659,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,44.0,2.0
32156,23,,E,200,0.6242040559147989,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,23.0,2.0
32157,23,,E,200,0.7174972376985664,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,42.0,2.0
32158,23,,E,200,0.6488506488593759,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,31.0,2.0
32159,23,,E,200,0.681435064115113,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,23.0,2.0
32160,23,,E,200,0.49183367883059737,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,20.0,2.0
32161,23,,E,200,0.5572900163809933,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,37.0,2.0
32162,23,,E,200,0.7225104253823712,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,37.0,2.0
32163,23,,E,200,0.6624232434173345,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,32.0,2.0
32164,23,,E,200,0.8413018326570734,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,39.0,2.0
32165,23,,E,200,0.6334350734495069,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,44.0,2.0
32166,23,,E,200,0.43406759653830396,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,49.0,2.0
32167,23,,E,200,0.8480250704173432,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,41.0,2.0
32168,23,,E,200,0.5743019315438213,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,47.0,2.0
32169,23,,E,200,0.7328730125224934,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,31.0,2.0
32170,23,,E,200,0.5549763148529026,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,45.0,2.0
32171,23,,E,200,0.7247771866585444,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,21.0,2.0
32172,23,,E,200,0.6551301761554951,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,42.0,2.0
32173,23,,E,200,0.6299563442259031,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,34.0,2.0
32174,23,,E,200,0.4374216059747493,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,30.0,2.0
32175,23,,E,200,0.5704475719720623,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,43.0,2.0
32176,23,,E,200,0.7034591837672005,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,46.0,2.0
32177,23,,E,200,0.5619946765000458,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,28.0,2.0
32178,23,,E,200,0.6682647373370424,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,31.0,2.0
32179,23,,E,200,0.5409800901192612,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,35.0,2.0
32180,23,,E,200,0.6420810211498847,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,21.0,2.0
32181,23,,E,200,0.6544708830174234,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,39.0,2.0
32182,23,,E,200,0.6567926650236611,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,29.0,2.0
32183,23,,E,200,0.4960003891578955,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,37.0,2.0
32184,23,,E,200,0.6328093227552545,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,30.0,2.0
32185,23,,E,200,0.5207229653454539,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,20.0,2.0
32186,23,,E,200,0.8726881203269243,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,35.0,2.0
32187,23,,E,200,0.8273346706468847,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,31.0,2.0
32188,23,,E,200,0.6770694235808365,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,41.0,2.0
32189,23,,E,200,0.45660793400129907,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,42.0,2.0
32190,23,,E,200,0.7691174068609127,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,42.0,2.0
32191,23,,E,200,0.43728903749842435,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,24.0,2.0
32192,23,,E,200,0.6332292125468912,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,46.0,2.0
32193,23,,E,200,0.5194347587887138,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,49.0,2.0
32194,23,,E,200,0.6616309792024497,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,23.0,2.0
32195,23,,E,200,0.8725254837705356,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,47.0,2.0
32196,23,,E,200,0.7552630001830314,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,40.0,2.0
32197,23,,E,200,0.41604744616432904,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,43.0,2.0
32198,23,,E,200,0.5655438845038794,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,25.0,2.0
32199,23,,E,200,0.7402631886378155,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,24.0,2.0
32200,23,,E,200,0.5721764107576224,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,32.0,2.0
32201,23,,E,200,0.8443057223323989,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,42.0,2.0
32202,23,,E,200,0.47373007291937974,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,49.0,2.0
32203,23,,E,200,0.847016846696308,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,26.0,2.0
32204,23,,E,200,0.6504315653252161,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,46.0,2.0
32205,23,,E,200,0.4935539095489999,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,30.0,2.0
32206,23,,E,200,0.8691014617317072,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,45.0,2.0
32207,23,,E,200,0.4864751403692868,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,21.0,2.0
32208,23,,E,200,0.5266790784318652,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,43.0,2.0
32209,23,,E,200,0.5626556835658991,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,49.0,2.0
32210,23,,E,200,0.4029767402394295,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,44.0,2.0
32211,23,,E,200,0.549227466138559,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,40.0,2.0
32212,23,,E,200,0.5958555344904723,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,23.0,2.0
32213,23,,E,200,0.8637490653273492,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,45.0,2.0
32214,23,,E,200,0.4754684223349152,0,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,startup,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,49.0,2.0
32215,23,,E,200,0.7893753126168563,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,49.0,2.0
32216,23,,E,200,0.6203838135064403,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,45.0,2.0
32217,23,,E,200,0.6986203073162829,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",drift,20.0,2.0
32218,23,,E,200,0.4988107895497434,1,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,steady_state,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,31.0,2.0
32219,23,,E,200,0.7921651817385665,3,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,cooldown,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",flatline,43.0,2.0
32220,23,,E,200,0.7379862481467807,2,physics_synthetic_multisensor,,,,,,sensor_failure_2ch_pump,,,,,,high_load,v14.2,,,,,,E_pump,"[1, 3]","['Pmp.SV', 'Pmp.PV']",spike,31.0,2.0
