seq_id,label,label_name,group,steps,severity,cluster_id,source,seed_idx,m6b_step,generated,fail_type,fail_channel
M6B_L6_00690,6,sensor_failure,A,150,0.4829031229019165,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00691,6,sensor_failure,A,150,0.7994598150253296,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00692,6,sensor_failure,A,150,0.5701476335525513,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00693,6,sensor_failure,A,150,0.9557219743728638,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00694,6,sensor_failure,A,150,0.7583094239234924,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00695,6,sensor_failure,A,150,0.8726887702941895,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00696,6,sensor_failure,A,150,0.879595935344696,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00697,6,sensor_failure,A,150,0.8285577893257141,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00698,6,sensor_failure,A,150,0.8517009019851685,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00699,6,sensor_failure,A,150,0.45416828989982605,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00700,6,sensor_failure,A,150,0.4365759491920471,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00701,6,sensor_failure,A,150,0.5090705156326294,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00702,6,sensor_failure,A,150,0.32171109318733215,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00703,6,sensor_failure,A,150,0.32879066467285156,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00704,6,sensor_failure,A,150,0.6520883440971375,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00705,6,sensor_failure,A,150,0.5994361042976379,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00706,6,sensor_failure,A,150,0.8888024091720581,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00707,6,sensor_failure,A,150,0.5727977752685547,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00708,6,sensor_failure,A,150,0.6547479033470154,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00709,6,sensor_failure,A,150,0.8933334350585938,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00710,6,sensor_failure,A,150,0.40151920914649963,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00711,6,sensor_failure,A,150,0.7693577408790588,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00712,6,sensor_failure,A,150,0.6516818404197693,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00713,6,sensor_failure,A,150,0.5484134554862976,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00714,6,sensor_failure,A,150,0.7299352288246155,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00715,6,sensor_failure,A,150,0.8412129282951355,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00716,6,sensor_failure,A,150,0.4126128852367401,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00717,6,sensor_failure,A,150,0.5936862826347351,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00718,6,sensor_failure,A,150,0.48590371012687683,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00719,6,sensor_failure,A,150,0.31010687351226807,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00720,6,sensor_failure,A,150,0.7376680374145508,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00721,6,sensor_failure,A,150,0.40867549180984497,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00722,6,sensor_failure,A,150,0.43511468172073364,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00723,6,sensor_failure,A,150,0.3447815477848053,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00724,6,sensor_failure,A,150,0.3040524423122406,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00725,6,sensor_failure,A,150,0.772935152053833,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00726,6,sensor_failure,A,150,0.8073387145996094,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00727,6,sensor_failure,A,150,0.3585266172885895,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00728,6,sensor_failure,A,150,0.4702449440956116,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00729,6,sensor_failure,A,150,0.9273509979248047,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00730,6,sensor_failure,A,150,0.7340383529663086,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00731,6,sensor_failure,A,150,0.6352847218513489,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00732,6,sensor_failure,A,150,0.40834155678749084,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00733,6,sensor_failure,A,150,0.7082334756851196,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00734,6,sensor_failure,A,150,0.936124324798584,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00735,6,sensor_failure,A,150,0.7757728099822998,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00736,6,sensor_failure,A,150,0.7612920999526978,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00737,6,sensor_failure,A,150,0.38242655992507935,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00738,6,sensor_failure,A,150,0.6486102342605591,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00739,6,sensor_failure,A,150,0.5455037355422974,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00740,6,sensor_failure,A,150,0.7638043761253357,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00741,6,sensor_failure,A,150,0.9037001729011536,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00742,6,sensor_failure,A,150,0.8202849626541138,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00743,6,sensor_failure,A,150,0.7859707474708557,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00744,6,sensor_failure,A,150,0.837022066116333,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00745,6,sensor_failure,A,150,0.5586389303207397,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00746,6,sensor_failure,A,150,0.6055238842964172,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00747,6,sensor_failure,A,150,0.7071297764778137,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00748,6,sensor_failure,A,150,0.4185890555381775,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00749,6,sensor_failure,A,150,0.7343036532402039,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00750,6,sensor_failure,A,150,0.8256030082702637,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00751,6,sensor_failure,A,150,0.4150013327598572,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00752,6,sensor_failure,A,150,0.8395044803619385,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00753,6,sensor_failure,A,150,0.3813856542110443,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00754,6,sensor_failure,A,150,0.7197235226631165,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00755,6,sensor_failure,A,150,0.9730466604232788,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00756,6,sensor_failure,A,150,0.8947508931159973,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00757,6,sensor_failure,A,150,0.4759693145751953,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00758,6,sensor_failure,A,150,0.3522801995277405,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00759,6,sensor_failure,A,150,0.9630563855171204,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00760,6,sensor_failure,A,150,0.9359051585197449,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00761,6,sensor_failure,A,150,0.7083218693733215,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00762,6,sensor_failure,A,150,0.31298336386680603,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00763,6,sensor_failure,A,150,0.6679813861846924,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00764,6,sensor_failure,A,150,0.8449114561080933,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00765,6,sensor_failure,A,150,0.7367986440658569,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00766,6,sensor_failure,A,150,0.7911641597747803,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00767,6,sensor_failure,A,150,0.6053629517555237,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00768,6,sensor_failure,A,150,0.5987768769264221,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00769,6,sensor_failure,A,150,0.8267868161201477,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00770,6,sensor_failure,A,150,0.6771177053451538,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00771,6,sensor_failure,A,150,0.6572256088256836,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00772,6,sensor_failure,A,150,0.4756515622138977,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00773,6,sensor_failure,A,150,0.9826769232749939,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00774,6,sensor_failure,A,150,0.3242006301879883,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00775,6,sensor_failure,A,150,0.9700882434844971,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00776,6,sensor_failure,A,150,0.4215889573097229,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00777,6,sensor_failure,A,150,0.3743259012699127,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00778,6,sensor_failure,A,150,0.3409788906574249,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00779,6,sensor_failure,A,150,0.7161864638328552,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00780,6,sensor_failure,A,150,0.3743634521961212,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00781,6,sensor_failure,A,150,0.7369847893714905,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00782,6,sensor_failure,A,150,0.4522343575954437,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00783,6,sensor_failure,A,150,0.4695691168308258,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00784,6,sensor_failure,A,150,0.8640319108963013,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00785,6,sensor_failure,A,150,0.5141201019287109,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00786,6,sensor_failure,A,150,0.4362823963165283,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00787,6,sensor_failure,A,150,0.9423291683197021,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00788,6,sensor_failure,A,150,0.6456308960914612,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00789,6,sensor_failure,A,150,0.6986318826675415,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00790,6,sensor_failure,A,150,0.8859810829162598,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00791,6,sensor_failure,A,150,0.4031347632408142,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00792,6,sensor_failure,A,150,0.7199912071228027,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00793,6,sensor_failure,A,150,0.5204479098320007,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00794,6,sensor_failure,A,150,0.5190625190734863,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00795,6,sensor_failure,A,150,0.8953428864479065,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00796,6,sensor_failure,A,150,0.5932629704475403,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00797,6,sensor_failure,A,150,0.7472648620605469,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00798,6,sensor_failure,A,150,0.9306747913360596,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00799,6,sensor_failure,A,150,0.3307856321334839,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00800,6,sensor_failure,A,150,0.6973565816879272,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00801,6,sensor_failure,A,150,0.42775535583496094,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00802,6,sensor_failure,A,150,0.7413718700408936,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00803,6,sensor_failure,A,150,0.3357855975627899,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00804,6,sensor_failure,A,150,0.7424364686012268,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00805,6,sensor_failure,A,150,0.5041745901107788,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00806,6,sensor_failure,A,150,0.6793042421340942,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00807,6,sensor_failure,A,150,0.6735416054725647,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00808,6,sensor_failure,A,150,0.5237095952033997,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00809,6,sensor_failure,A,150,0.9326465725898743,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00810,6,sensor_failure,A,150,0.7450451850891113,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00811,6,sensor_failure,A,150,0.8770837187767029,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00812,6,sensor_failure,A,150,0.765557587146759,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00813,6,sensor_failure,A,150,0.47822070121765137,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00814,6,sensor_failure,A,150,0.309084415435791,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00815,6,sensor_failure,A,150,0.8972635865211487,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00816,6,sensor_failure,A,150,0.30176815390586853,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00817,6,sensor_failure,A,150,0.6466051936149597,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00818,6,sensor_failure,A,150,0.8317298293113708,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00819,6,sensor_failure,A,150,0.787937343120575,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00820,6,sensor_failure,A,150,0.9756765961647034,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00821,6,sensor_failure,A,150,0.6324697136878967,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00822,6,sensor_failure,A,150,0.8068596720695496,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00823,6,sensor_failure,A,150,0.6625505089759827,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00824,6,sensor_failure,A,150,0.9508447647094727,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00825,6,sensor_failure,A,150,0.5371420383453369,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00826,6,sensor_failure,A,150,0.8616462349891663,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00827,6,sensor_failure,A,150,0.5267716646194458,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00828,6,sensor_failure,A,150,0.9802049398422241,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00829,6,sensor_failure,A,150,0.36769619584083557,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00830,6,sensor_failure,A,150,0.8508803248405457,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00831,6,sensor_failure,A,150,0.588626503944397,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00832,6,sensor_failure,A,150,0.7198957204818726,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00833,6,sensor_failure,A,150,0.37674883008003235,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00834,6,sensor_failure,A,150,0.33307206630706787,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00835,6,sensor_failure,A,150,0.806853175163269,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00836,6,sensor_failure,A,150,0.42873963713645935,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00837,6,sensor_failure,A,150,0.750267744064331,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00838,6,sensor_failure,A,150,0.6902117133140564,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00839,6,sensor_failure,A,150,0.49297183752059937,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00840,6,sensor_failure,A,150,0.4122016727924347,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00841,6,sensor_failure,A,150,0.7322089672088623,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00842,6,sensor_failure,A,150,0.7911170721054077,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00843,6,sensor_failure,A,150,0.6119329333305359,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00844,6,sensor_failure,A,150,0.8104099631309509,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00845,6,sensor_failure,A,150,0.7711650133132935,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00846,6,sensor_failure,A,150,0.8575995564460754,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00847,6,sensor_failure,A,150,0.6955185532569885,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00848,6,sensor_failure,A,150,0.9755374193191528,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00849,6,sensor_failure,A,150,0.31579524278640747,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00850,6,sensor_failure,A,150,0.9913691878318787,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00851,6,sensor_failure,A,150,0.3758033215999603,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00852,6,sensor_failure,A,150,0.5261492133140564,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00853,6,sensor_failure,A,150,0.7135310173034668,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00854,6,sensor_failure,A,150,0.5567196011543274,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00855,6,sensor_failure,A,150,0.4443034827709198,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00856,6,sensor_failure,A,150,0.6772878766059875,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00857,6,sensor_failure,A,150,0.6584458351135254,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00858,6,sensor_failure,A,150,0.9986244440078735,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00859,6,sensor_failure,A,150,0.4702357351779938,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00860,6,sensor_failure,A,150,0.6797493100166321,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00861,6,sensor_failure,A,150,0.8310602903366089,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00862,6,sensor_failure,A,150,0.8938559889793396,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00863,6,sensor_failure,A,150,0.8277889490127563,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00864,6,sensor_failure,A,150,0.6492303609848022,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00865,6,sensor_failure,A,150,0.5718529224395752,0,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00866,6,sensor_failure,A,150,0.5755508542060852,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00867,6,sensor_failure,A,150,0.626619815826416,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00868,6,sensor_failure,A,150,0.9607535600662231,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00869,6,sensor_failure,A,150,0.9842106103897095,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
M6B_L6_00870,6,sensor_failure,A,150,0.6268361210823059,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Pmp.TV
M6B_L6_00871,6,sensor_failure,A,150,0.7083813548088074,1,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Mot.PV
M6B_L6_00872,6,sensor_failure,A,150,0.5135225653648376,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Mot.SV
M6B_L6_00873,6,sensor_failure,A,150,0.3073236644268036,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pmp.SV
M6B_L6_00874,6,sensor_failure,A,150,0.542401134967804,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,drift,Mot.TV
M6B_L6_00875,6,sensor_failure,A,150,0.9112002849578857,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,dropout,Pmp.PV
M6B_L6_00876,6,sensor_failure,A,150,0.360432893037796,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,flatline,Temp.SV
M6B_L6_00877,6,sensor_failure,A,150,0.7062328457832336,3,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,spike,Pres.SV
