seq_id,label,fault_type,severity,fault_stage,source,cluster_id,seed_idx,fail_type,fail_channel
6930,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6931,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6932,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6933,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6934,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6935,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6936,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6937,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6938,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6939,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6940,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6941,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6942,5,overloading,0.6236,developing,physics_weibull_v5,2,-1,,
6943,5,overloading,0.7258,advanced,physics_weibull_v5,2,-1,,
6944,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6945,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6946,5,overloading,0.5799,developing,physics_weibull_v5,2,-1,,
6947,5,overloading,0.9225,advanced,physics_weibull_v5,2,-1,,
6948,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6949,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6950,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6951,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6952,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6953,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6954,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6955,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6956,5,overloading,0.519,developing,physics_weibull_v5,2,-1,,
6957,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6958,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6959,5,overloading,0.8325,advanced,physics_weibull_v5,2,-1,,
6960,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6961,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6962,5,overloading,0.8983,advanced,physics_weibull_v5,2,-1,,
6963,5,overloading,0.6926,advanced,physics_weibull_v5,2,-1,,
6964,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6965,5,overloading,0.9148,advanced,physics_weibull_v5,2,-1,,
6966,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6967,5,overloading,0.5456,developing,physics_weibull_v5,2,-1,,
6968,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6969,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6970,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6971,5,overloading,0.5106,developing,physics_weibull_v5,2,-1,,
6972,5,overloading,0.6398,developing,physics_weibull_v5,2,-1,,
6973,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6974,5,overloading,0.8626,advanced,physics_weibull_v5,2,-1,,
6975,5,overloading,0.5576,developing,physics_weibull_v5,2,-1,,
6976,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6977,5,overloading,0.7391,advanced,physics_weibull_v5,2,-1,,
6978,5,overloading,0.5788,developing,physics_weibull_v5,2,-1,,
6979,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6980,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6981,5,overloading,0.5401,developing,physics_weibull_v5,2,-1,,
6982,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6983,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6984,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6985,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6986,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6987,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6988,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6989,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6990,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6991,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6992,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6993,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6994,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6995,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6996,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6997,5,overloading,0.5198,developing,physics_weibull_v5,2,-1,,
6998,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
6999,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7000,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7001,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7002,5,overloading,0.5312,developing,physics_weibull_v5,2,-1,,
7003,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7004,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7005,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7006,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7007,5,overloading,0.5725,developing,physics_weibull_v5,2,-1,,
7008,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7009,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7010,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7011,5,overloading,0.5684,developing,physics_weibull_v5,2,-1,,
7012,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7013,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7014,5,overloading,0.6456,developing,physics_weibull_v5,2,-1,,
7015,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7016,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7017,5,overloading,0.7305,advanced,physics_weibull_v5,2,-1,,
7018,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7019,5,overloading,0.9133,advanced,physics_weibull_v5,2,-1,,
7020,5,overloading,0.589,developing,physics_weibull_v5,2,-1,,
7021,5,overloading,0.7102,advanced,physics_weibull_v5,2,-1,,
7022,5,overloading,0.8128,advanced,physics_weibull_v5,2,-1,,
7023,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7024,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7025,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7026,5,overloading,0.5571,developing,physics_weibull_v5,2,-1,,
7027,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7028,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7029,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7030,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7031,5,overloading,0.8886,advanced,physics_weibull_v5,2,-1,,
7032,5,overloading,0.5441,developing,physics_weibull_v5,2,-1,,
7033,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7034,5,overloading,0.5454,developing,physics_weibull_v5,2,-1,,
7035,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7036,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7037,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7038,5,overloading,0.6849,advanced,physics_weibull_v5,2,-1,,
7039,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7040,5,overloading,0.522,developing,physics_weibull_v5,2,-1,,
7041,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7042,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7043,5,overloading,0.5454,developing,physics_weibull_v5,2,-1,,
7044,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7045,5,overloading,0.6782,advanced,physics_weibull_v5,2,-1,,
7046,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7047,5,overloading,0.7785,advanced,physics_weibull_v5,2,-1,,
7048,5,overloading,0.8601,advanced,physics_weibull_v5,2,-1,,
7049,5,overloading,0.6915,advanced,physics_weibull_v5,2,-1,,
7050,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7051,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7052,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7053,5,overloading,0.6854,advanced,physics_weibull_v5,2,-1,,
7054,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7055,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7056,5,overloading,0.6274,developing,physics_weibull_v5,2,-1,,
7057,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7058,5,overloading,0.576,developing,physics_weibull_v5,2,-1,,
7059,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7060,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7061,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7062,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7063,5,overloading,0.5749,developing,physics_weibull_v5,2,-1,,
7064,5,overloading,0.6849,advanced,physics_weibull_v5,2,-1,,
7065,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7066,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7067,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7068,5,overloading,0.781,advanced,physics_weibull_v5,2,-1,,
7069,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7070,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7071,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7072,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7073,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7074,5,overloading,0.6143,developing,physics_weibull_v5,2,-1,,
7075,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7076,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7077,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7078,5,overloading,0.6001,developing,physics_weibull_v5,2,-1,,
7079,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7080,5,overloading,0.5702,developing,physics_weibull_v5,2,-1,,
7081,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7082,5,overloading,0.9839,advanced,physics_weibull_v5,2,-1,,
7083,5,overloading,0.5344,developing,physics_weibull_v5,2,-1,,
7084,5,overloading,0.7994,advanced,physics_weibull_v5,2,-1,,
7085,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7086,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7087,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7088,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7089,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7090,5,overloading,0.6122,developing,physics_weibull_v5,2,-1,,
7091,5,overloading,0.6131,developing,physics_weibull_v5,2,-1,,
7092,5,overloading,0.6639,advanced,physics_weibull_v5,2,-1,,
7093,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7094,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7095,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7096,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7097,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7098,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7099,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7100,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7101,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7102,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7103,5,overloading,0.8904,advanced,physics_weibull_v5,2,-1,,
7104,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7105,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7106,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7107,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7108,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7109,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7110,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7111,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7112,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7113,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7114,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7115,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7116,5,overloading,0.8996,advanced,physics_weibull_v5,2,-1,,
7117,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7118,5,overloading,0.8171,advanced,physics_weibull_v5,2,-1,,
7119,5,overloading,0.573,developing,physics_weibull_v5,2,-1,,
7120,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7121,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7122,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7123,5,overloading,0.741,advanced,physics_weibull_v5,2,-1,,
7124,5,overloading,0.7118,advanced,physics_weibull_v5,2,-1,,
7125,5,overloading,0.6415,developing,physics_weibull_v5,2,-1,,
7126,5,overloading,0.5183,developing,physics_weibull_v5,2,-1,,
7127,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7128,5,overloading,0.848,advanced,physics_weibull_v5,2,-1,,
7129,5,overloading,0.8505,advanced,physics_weibull_v5,2,-1,,
7130,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7131,5,overloading,0.8877,advanced,physics_weibull_v5,2,-1,,
7132,5,overloading,0.5723,developing,physics_weibull_v5,2,-1,,
7133,5,overloading,0.9646,advanced,physics_weibull_v5,2,-1,,
7134,5,overloading,0.5304,developing,physics_weibull_v5,2,-1,,
7135,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7136,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7137,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7138,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7139,5,overloading,0.8917,advanced,physics_weibull_v5,2,-1,,
7140,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7141,5,overloading,0.6018,developing,physics_weibull_v5,2,-1,,
7142,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7143,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7144,5,overloading,0.586,developing,physics_weibull_v5,2,-1,,
7145,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7146,5,overloading,0.7869,advanced,physics_weibull_v5,2,-1,,
7147,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7148,5,overloading,0.8716,advanced,physics_weibull_v5,2,-1,,
7149,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7150,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7151,5,overloading,0.829,advanced,physics_weibull_v5,2,-1,,
7152,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7153,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7154,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7155,5,overloading,0.8957,advanced,physics_weibull_v5,2,-1,,
7156,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7157,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7158,5,overloading,0.9618,advanced,physics_weibull_v5,2,-1,,
7159,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7160,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7161,5,overloading,0.83,advanced,physics_weibull_v5,2,-1,,
7162,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7163,5,overloading,0.961,advanced,physics_weibull_v5,2,-1,,
7164,5,overloading,0.7143,advanced,physics_weibull_v5,2,-1,,
7165,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7166,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7167,5,overloading,0.5023,developing,physics_weibull_v5,2,-1,,
7168,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7169,5,overloading,0.8684,advanced,physics_weibull_v5,2,-1,,
7170,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7171,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7172,5,overloading,0.984,advanced,physics_weibull_v5,2,-1,,
7173,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7174,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7175,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7176,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7177,5,overloading,0.6069,developing,physics_weibull_v5,2,-1,,
7178,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7179,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7180,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7181,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7182,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7183,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7184,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7185,5,overloading,0.9615,advanced,physics_weibull_v5,2,-1,,
7186,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7187,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7188,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7189,5,overloading,0.9206,advanced,physics_weibull_v5,2,-1,,
7190,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7191,5,overloading,0.5995,developing,physics_weibull_v5,2,-1,,
7192,5,overloading,0.938,advanced,physics_weibull_v5,2,-1,,
7193,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7194,5,overloading,0.6461,developing,physics_weibull_v5,2,-1,,
7195,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7196,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7197,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7198,5,overloading,0.5,developing,physics_weibull_v5,2,-1,,
7199,5,overloading,0.5923,developing,physics_weibull_v5,2,-1,,
7200,6,sensor_failure,0.05,early,physics_weibull_v5,1,-1,flatline,Mot.SV
7201,6,sensor_failure,0.3591,developing,physics_weibull_v5,0,-1,spike,Pmp.SV
7202,6,sensor_failure,0.05,early,physics_weibull_v5,3,-1,drift,Mot.TV
7203,6,sensor_failure,0.4585,developing,physics_weibull_v5,0,-1,dropout,Pmp.PV
7204,6,sensor_failure,0.05,early,physics_weibull_v5,3,-1,flatline,Temp.SV
7205,6,sensor_failure,0.9916,advanced,physics_weibull_v5,1,-1,spike,Pres.SV
7206,6,sensor_failure,0.078,early,physics_weibull_v5,0,-1,drift,Pmp.TV
7207,6,sensor_failure,0.1074,early,physics_weibull_v5,3,-1,dropout,Mot.PV
7208,6,sensor_failure,0.2041,early,physics_weibull_v5,3,-1,flatline,Mot.SV
7209,6,sensor_failure,0.054,early,physics_weibull_v5,0,-1,spike,Pmp.SV
7210,6,sensor_failure,0.0931,early,physics_weibull_v5,1,-1,drift,Mot.TV
7211,6,sensor_failure,0.7663,advanced,physics_weibull_v5,2,-1,dropout,Pmp.PV
7212,6,sensor_failure,0.05,early,physics_weibull_v5,2,-1,flatline,Temp.SV
7213,6,sensor_failure,0.05,early,physics_weibull_v5,0,-1,spike,Pres.SV
7214,6,sensor_failure,0.1006,early,physics_weibull_v5,0,-1,drift,Pmp.TV
7215,6,sensor_failure,0.05,early,physics_weibull_v5,3,-1,dropout,Mot.PV
7216,6,sensor_failure,0.1404,early,physics_weibull_v5,0,-1,flatline,Mot.SV
7217,6,sensor_failure,0.2343,early,physics_weibull_v5,2,-1,spike,Pmp.SV
7218,6,sensor_failure,0.332,developing,physics_weibull_v5,3,-1,drift,Mot.TV
7219,6,sensor_failure,0.1693,early,physics_weibull_v5,1,-1,dropout,Pmp.PV
7220,6,sensor_failure,0.05,early,physics_weibull_v5,0,-1,flatline,Temp.SV
7221,6,sensor_failure,0.7919,advanced,physics_weibull_v5,1,-1,spike,Pres.SV
7222,6,sensor_failure,0.4742,developing,physics_weibull_v5,1,-1,drift,Pmp.TV
7223,6,sensor_failure,0.1301,early,physics_weibull_v5,1,-1,dropout,Mot.PV
7224,6,sensor_failure,0.9759,advanced,physics_weibull_v5,0,-1,flatline,Mot.SV
7225,6,sensor_failure,0.958,advanced,physics_weibull_v5,3,-1,spike,Pmp.SV
7226,6,sensor_failure,0.3316,developing,physics_weibull_v5,0,-1,drift,Mot.TV
7227,6,sensor_failure,0.3971,developing,physics_weibull_v5,3,-1,dropout,Pmp.PV
7228,6,sensor_failure,0.3785,developing,physics_weibull_v5,2,-1,flatline,Temp.SV
7229,6,sensor_failure,0.4873,developing,physics_weibull_v5,0,-1,spike,Pres.SV
7230,6,sensor_failure,0.683,advanced,physics_weibull_v5,0,-1,drift,Pmp.TV
7231,6,sensor_failure,0.2628,early,physics_weibull_v5,1,-1,dropout,Mot.PV
7232,6,sensor_failure,0.0552,early,physics_weibull_v5,0,-1,flatline,Mot.SV
7233,6,sensor_failure,0.05,early,physics_weibull_v5,0,-1,spike,Pmp.SV
7234,6,sensor_failure,0.05,early,physics_weibull_v5,3,-1,drift,Mot.TV
7235,6,sensor_failure,0.8042,advanced,physics_weibull_v5,0,-1,dropout,Pmp.PV
7236,6,sensor_failure,0.05,early,physics_weibull_v5,1,-1,flatline,Temp.SV
7237,6,sensor_failure,0.05,early,physics_weibull_v5,3,-1,spike,Pres.SV
7238,6,sensor_failure,0.0734,early,physics_weibull_v5,2,-1,drift,Pmp.TV
7239,6,sensor_failure,0.272,early,physics_weibull_v5,1,-1,dropout,Mot.PV
7240,6,sensor_failure,0.0855,early,physics_weibull_v5,1,-1,flatline,Mot.SV
7241,6,sensor_failure,0.2678,early,physics_weibull_v5,1,-1,spike,Pmp.SV
7242,6,sensor_failure,0.05,early,physics_weibull_v5,0,-1,drift,Mot.TV
7243,6,sensor_failure,0.2543,early,physics_weibull_v5,3,-1,dropout,Pmp.PV
7244,6,sensor_failure,0.0918,early,physics_weibull_v5,2,-1,flatline,Temp.SV
7245,6,sensor_failure,0.8067,advanced,physics_weibull_v5,1,-1,spike,Pres.SV
7246,6,sensor_failure,0.05,early,physics_weibull_v5,0,-1,drift,Pmp.TV
7247,6,sensor_failure,0.2631,early,physics_weibull_v5,1,-1,dropout,Mot.PV
7248,6,sensor_failure,0.05,early,physics_weibull_v5,1,-1,flatline,Mot.SV
7249,6,sensor_failure,0.3137,developing,physics_weibull_v5,2,-1,spike,Pmp.SV
7250,6,sensor_failure,0.276,early,physics_weibull_v5,3,-1,drift,Mot.TV
7251,6,sensor_failure,0.0741,early,physics_weibull_v5,2,-1,dropout,Pmp.PV
7252,6,sensor_failure,0.5815,developing,physics_weibull_v5,0,-1,flatline,Temp.SV
7253,6,sensor_failure,0.09,early,physics_weibull_v5,2,-1,spike,Pres.SV
7254,6,sensor_failure,0.2548,early,physics_weibull_v5,3,-1,drift,Pmp.TV
7255,6,sensor_failure,0.3715,developing,physics_weibull_v5,2,-1,dropout,Mot.PV
7256,6,sensor_failure,0.05,early,physics_weibull_v5,1,-1,flatline,Mot.SV
7257,6,sensor_failure,0.0667,early,physics_weibull_v5,2,-1,spike,Pmp.SV
7258,6,sensor_failure,0.8551,advanced,physics_weibull_v5,3,-1,drift,Mot.TV
7259,6,sensor_failure,0.05,early,physics_weibull_v5,1,-1,dropout,Pmp.PV
7260,6,sensor_failure,0.0699,early,physics_weibull_v5,0,-1,flatline,Temp.SV
7261,6,sensor_failure,0.8533,advanced,physics_weibull_v5,0,-1,spike,Pres.SV
7262,6,sensor_failure,0.477,developing,physics_weibull_v5,3,-1,drift,Pmp.TV
7263,6,sensor_failure,0.6658,advanced,physics_weibull_v5,1,-1,dropout,Mot.PV
7264,6,sensor_failure,0.205,early,physics_weibull_v5,0,-1,flatline,Mot.SV
7265,6,sensor_failure,0.05,early,physics_weibull_v5,2,-1,spike,Pmp.SV
7266,6,sensor_failure,0.2841,early,physics_weibull_v5,2,-1,drift,Mot.TV
7267,6,sensor_failure,0.8305,advanced,physics_weibull_v5,0,-1,dropout,Pmp.PV
7268,6,sensor_failure,0.05,early,physics_weibull_v5,2,-1,flatline,Temp.SV
7269,6,sensor_failure,0.4427,developing,physics_weibull_v5,2,-1,spike,Pres.SV
7270,6,sensor_failure,0.1515,early,physics_weibull_v5,1,-1,drift,Pmp.TV
7271,6,sensor_failure,0.5107,developing,physics_weibull_v5,1,-1,dropout,Mot.PV
7272,6,sensor_failure,0.0948,early,physics_weibull_v5,0,-1,flatline,Mot.SV
7273,6,sensor_failure,0.113,early,physics_weibull_v5,2,-1,spike,Pmp.SV
7274,6,sensor_failure,0.799,advanced,physics_weibull_v5,2,-1,drift,Mot.TV
7275,6,sensor_failure,0.4327,developing,physics_weibull_v5,0,-1,dropout,Pmp.PV
7276,6,sensor_failure,0.3329,developing,physics_weibull_v5,2,-1,flatline,Temp.SV
7277,6,sensor_failure,0.0913,early,physics_weibull_v5,2,-1,spike,Pres.SV
7278,6,sensor_failure,0.6009,developing,physics_weibull_v5,2,-1,drift,Pmp.TV
7279,6,sensor_failure,0.5068,developing,physics_weibull_v5,0,-1,dropout,Mot.PV
7280,6,sensor_failure,0.2793,early,physics_weibull_v5,2,-1,flatline,Mot.SV
7281,6,sensor_failure,0.8178,advanced,physics_weibull_v5,1,-1,spike,Pmp.SV
7282,6,sensor_failure,0.2664,early,physics_weibull_v5,3,-1,drift,Mot.TV
7283,6,sensor_failure,0.4336,developing,physics_weibull_v5,2,-1,dropout,Pmp.PV
7284,6,sensor_failure,0.05,early,physics_weibull_v5,3,-1,flatline,Temp.SV
7285,6,sensor_failure,0.1281,early,physics_weibull_v5,3,-1,spike,Pres.SV
7286,6,sensor_failure,0.2754,early,physics_weibull_v5,1,-1,drift,Pmp.TV
7287,6,sensor_failure,0.05,early,physics_weibull_v5,1,-1,dropout,Mot.PV
7288,6,sensor_failure,0.2729,early,physics_weibull_v5,2,-1,flatline,Mot.SV
7289,6,sensor_failure,0.0902,early,physics_weibull_v5,0,-1,spike,Pmp.SV
7290,6,sensor_failure,0.1208,early,physics_weibull_v5,3,-1,drift,Mot.TV
7291,6,sensor_failure,0.6684,advanced,physics_weibull_v5,2,-1,dropout,Pmp.PV
7292,6,sensor_failure,0.4393,developing,physics_weibull_v5,2,-1,flatline,Temp.SV
7293,6,sensor_failure,0.1791,early,physics_weibull_v5,3,-1,spike,Pres.SV
7294,6,sensor_failure,0.5205,developing,physics_weibull_v5,2,-1,drift,Pmp.TV
7295,6,sensor_failure,0.083,early,physics_weibull_v5,0,-1,dropout,Mot.PV
7296,6,sensor_failure,0.9708,advanced,physics_weibull_v5,2,-1,flatline,Mot.SV
7297,6,sensor_failure,0.8559,advanced,physics_weibull_v5,3,-1,spike,Pmp.SV
7298,6,sensor_failure,0.7,advanced,physics_weibull_v5,1,-1,drift,Mot.TV
7299,6,sensor_failure,0.6495,developing,physics_weibull_v5,3,-1,dropout,Pmp.PV
7300,6,sensor_failure,0.186,early,physics_weibull_v5,3,-1,flatline,Temp.SV
7301,6,sensor_failure,0.0822,early,physics_weibull_v5,1,-1,spike,Pres.SV
7302,6,sensor_failure,0.7611,advanced,physics_weibull_v5,2,-1,drift,Pmp.TV
7303,6,sensor_failure,0.1489,early,physics_weibull_v5,3,-1,dropout,Mot.PV
7304,6,sensor_failure,0.0577,early,physics_weibull_v5,3,-1,flatline,Mot.SV
7305,6,sensor_failure,0.3574,developing,physics_weibull_v5,1,-1,spike,Pmp.SV
7306,6,sensor_failure,0.8107,advanced,physics_weibull_v5,0,-1,drift,Mot.TV
7307,6,sensor_failure,0.4673,developing,physics_weibull_v5,2,-1,dropout,Pmp.PV
7308,6,sensor_failure,0.0612,early,physics_weibull_v5,3,-1,flatline,Temp.SV
